value,timestamp
12.17041015625,2019-12-10T18:34:38.850+01:00
16.19873046875,2019-12-10T18:34:39.065+01:00
19.976806640625,2019-12-10T18:34:39.392+01:00
20.17822265625,2019-12-10T18:34:39.610+01:00
20.15380859375,2019-12-10T18:34:39.829+01:00
10.7421875,2019-12-10T18:34:40.160+01:00
30.38330078125,2019-12-10T18:34:40.379+01:00
16.229248046875,2019-12-10T18:34:40.595+01:00
16.107177734375,2019-12-10T18:34:40.915+01:00
15.283203125,2019-12-10T18:34:41.136+01:00
15.765380859375,2019-12-10T18:34:41.460+01:00
14.898681640625,2019-12-10T18:34:41.683+01:00
15.179443359375,2019-12-10T18:34:41.898+01:00
15.008544921875,2019-12-10T18:34:42.228+01:00
14.6728515625,2019-12-10T18:34:42.446+01:00
16.448974609375,2019-12-10T18:34:42.777+01:00
16.558837890625,2019-12-10T18:34:42.995+01:00
21.25244140625,2019-12-10T18:34:43.211+01:00
21.88720703125,2019-12-10T18:34:43.540+01:00
19.757080078125,2019-12-10T18:34:43.758+01:00
20.41015625,2019-12-10T18:34:43.973+01:00
20.91064453125,2019-12-10T18:34:44.300+01:00
20.916748046875,2019-12-10T18:34:44.520+01:00
20.8251953125,2019-12-10T18:34:44.845+01:00
20.8740234375,2019-12-10T18:34:45.063+01:00
20.855712890625,2019-12-10T18:34:45.281+01:00
20.806884765625,2019-12-10T18:34:45.613+01:00
24.08447265625,2019-12-10T18:34:45.838+01:00
19.476318359375,2019-12-10T18:34:46.056+01:00
19.37255859375,2019-12-10T18:34:46.379+01:00
19.427490234375,2019-12-10T18:34:46.597+01:00
19.39697265625,2019-12-10T18:34:46.921+01:00
19.439697265625,2019-12-10T18:34:47.146+01:00
19.4091796875,2019-12-10T18:34:47.358+01:00
19.403076171875,2019-12-10T18:34:47.688+01:00
19.3603515625,2019-12-10T18:34:47.906+01:00
19.3359375,2019-12-10T18:34:48.237+01:00
19.451904296875,2019-12-10T18:34:48.454+01:00
19.354248046875,2019-12-10T18:34:48.674+01:00
19.37255859375,2019-12-10T18:34:48.998+01:00
