2019-12-10 18:34:39.200000+01:00,2.6597445
2019-12-10 18:34:39.300000+01:00,1.8837095
2019-12-10 18:34:39.400000+01:00,1.0302392
2019-12-10 18:34:39.500000+01:00,0.9992448
2019-12-10 18:34:39.600000+01:00,0.9701568
2019-12-10 18:34:39.700000+01:00,0.9364928
2019-12-10 18:34:39.800000+01:00,1.4549754
2019-12-10 18:34:39.900000+01:00,2.453212
2019-12-10 18:34:40+01:00,3.9289842
2019-12-10 18:34:40.100000+01:00,3.9191458
2019-12-10 18:34:40.200000+01:00,3.9042673
2019-12-10 18:34:40.300000+01:00,5.229478
2019-12-10 18:34:40.400000+01:00,7.4418917
2019-12-10 18:34:40.500000+01:00,10.371523
2019-12-10 18:34:40.600000+01:00,10.641136
2019-12-10 18:34:40.700000+01:00,9.992989
2019-12-10 18:34:40.800000+01:00,9.71407
2019-12-10 18:34:40.900000+01:00,9.332906
2019-12-10 18:34:41+01:00,9.332906
2019-12-10 18:34:41.100000+01:00,9.3952875
2019-12-10 18:34:41.200000+01:00,9.414963
2019-12-10 18:34:41.300000+01:00,10.039224
2019-12-10 18:34:41.400000+01:00,10.225454
2019-12-10 18:34:41.500000+01:00,10.465526
2019-12-10 18:34:41.600000+01:00,10.525601
2019-12-10 18:34:41.700000+01:00,10.542969
2019-12-10 18:34:41.800000+01:00,10.554682
2019-12-10 18:34:41.900000+01:00,10.55163
2019-12-10 18:34:42+01:00,10.540631
2019-12-10 18:34:42.100000+01:00,10.538598
2019-12-10 18:34:42.200000+01:00,10.535976
2019-12-10 18:34:42.300000+01:00,10.535976
2019-12-10 18:34:42.400000+01:00,10.5006075
2019-12-10 18:34:42.500000+01:00,10.490424
2019-12-10 18:34:42.600000+01:00,10.491411
2019-12-10 18:34:42.700000+01:00,10.495498
2019-12-10 18:34:42.800000+01:00,10.500767
2019-12-10 18:34:42.900000+01:00,10.514908
2019-12-10 18:34:43+01:00,10.518989
2019-12-10 18:34:43.100000+01:00,10.439382
2019-12-10 18:34:43.200000+01:00,10.41492
2019-12-10 18:34:43.300000+01:00,10.383185
2019-12-10 18:34:43.400000+01:00,9.794894
2019-12-10 18:34:43.500000+01:00,9.622708
2019-12-10 18:34:43.600000+01:00,9.3873625
2019-12-10 18:34:43.700000+01:00,9.238227
2019-12-10 18:34:43.800000+01:00,9.191314
2019-12-10 18:34:43.900000+01:00,9.257581
2019-12-10 18:34:44+01:00,9.299666
2019-12-10 18:34:44.100000+01:00,9.405658
2019-12-10 18:34:44.200000+01:00,9.420938
2019-12-10 18:34:44.300000+01:00,9.44173
2019-12-10 18:34:44.400000+01:00,9.44173
2019-12-10 18:34:44.500000+01:00,9.354934
2019-12-10 18:34:44.600000+01:00,9.327769
2019-12-10 18:34:44.700000+01:00,9.411701
2019-12-10 18:34:44.800000+01:00,9.450046
2019-12-10 18:34:44.900000+01:00,9.502038
2019-12-10 18:34:45+01:00,9.390823
2019-12-10 18:34:45.100000+01:00,9.356179
2019-12-10 18:34:45.200000+01:00,9.308676
2019-12-10 18:34:45.300000+01:00,9.308676
2019-12-10 18:34:45.400000+01:00,9.3121395
2019-12-10 18:34:45.500000+01:00,9.313235
2019-12-10 18:34:45.600000+01:00,9.314734
2019-12-10 18:34:45.700000+01:00,9.314734
2019-12-10 18:34:45.800000+01:00,9.851887
2019-12-10 18:34:45.900000+01:00,10.021096
2019-12-10 18:34:46+01:00,10.076262
2019-12-10 18:34:46.100000+01:00,10.0275755
2019-12-10 18:34:46.200000+01:00,10.194367
2019-12-10 18:34:46.300000+01:00,10.263679
2019-12-10 18:34:46.400000+01:00,10.353739
2019-12-10 18:34:46.500000+01:00,10.329053
2019-12-10 18:34:46.600000+01:00,10.321856
2019-12-10 18:34:46.700000+01:00,10.31248
2019-12-10 18:34:46.800000+01:00,10.31248
2019-12-10 18:34:46.900000+01:00,10.31248
2019-12-10 18:34:47+01:00,10.31248
2019-12-10 18:34:47.100000+01:00,10.330103
2019-12-10 18:34:47.200000+01:00,10.335253
2019-12-10 18:34:47.300000+01:00,10.3208
2019-12-10 18:34:47.400000+01:00,10.314625
2019-12-10 18:34:47.500000+01:00,10.31363
2019-12-10 18:34:47.600000+01:00,10.315693
2019-12-10 18:34:47.700000+01:00,10.318375
2019-12-10 18:34:47.800000+01:00,10.307801
2019-12-10 18:34:47.900000+01:00,10.304711
2019-12-10 18:34:48+01:00,10.300682
2019-12-10 18:34:48.100000+01:00,10.304205
2019-12-10 18:34:48.200000+01:00,10.305237
2019-12-10 18:34:48.300000+01:00,10.3065815
2019-12-10 18:34:48.400000+01:00,10.317154
2019-12-10 18:34:48.500000+01:00,10.320247
2019-12-10 18:34:48.600000+01:00,10.299599
2019-12-10 18:34:48.700000+01:00,10.292386
2019-12-10 18:34:48.800000+01:00,10.307645
2019-12-10 18:34:48.900000+01:00,10.314868
2019-12-10 18:34:49+01:00,10.324272
2019-12-10 18:34:49.100000+01:00,10.310172
2019-12-10 18:34:49.200000+01:00,10.306052
2019-12-10 18:34:49.300000+01:00,10.300682
2019-12-10 18:34:49.400000+01:00,10.286589
2019-12-10 18:34:49.500000+01:00,10.282463
2019-12-10 18:34:49.600000+01:00,10.280604
2019-12-10 18:34:49.700000+01:00,10.281634
2019-12-10 18:34:49.800000+01:00,10.282981
2019-12-10 18:34:49.900000+01:00,10.275937
2019-12-10 18:34:50+01:00,10.273872
2019-12-10 18:34:50.100000+01:00,9.78575
2019-12-10 18:34:50.200000+01:00,9.642675
2019-12-10 18:34:50.300000+01:00,9.447764
2019-12-10 18:34:50.400000+01:00,9.447764
2019-12-10 18:34:50.500000+01:00,9.277645
2019-12-10 18:34:50.600000+01:00,9.224385
2019-12-10 18:34:50.700000+01:00,9.171468
2019-12-10 18:34:50.800000+01:00,9.178107
2019-12-10 18:34:50.900000+01:00,9.256386
